index,date,address,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,day,tmax_x,tmin_x,tavg_x,depart_x,dewpoint_x,wetbulb_x,heat_x,cool_x,sunrise_x,sunset_x,codesum_x,depth_x,water1_x,snowfall_x,preciptotal_x,stnpressure_x,sealevel_x,resultspeed_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,tavg_y,depart_y,dewpoint_y,wetbulb_y,heat_y,cool_y,sunrise_y,sunset_y,codesum_y,depth_y,water1_y,snowfall_y,preciptotal_y,stnpressure_y,sealevel_y,resultspeed_y,resultdir_y,avgspeed_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,distance,distance_3,distance_5
8271,2013-09-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,1,0,0,0,0,1.22121717225924,19.03285955194168,13.795228168661136
8272,2013-09-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,0,1,0,0,0,1.22121717225924,19.03285955194168,13.795228168661136
8273,2013-09-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",58, N RIDGE AVE,231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,2,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,1,0,0,0,0,0,1.22121717225924,19.03285955194168,13.795228168661136
8274,2013-09-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,4,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,1,0,0,0,0,1.7685861103726872,13.889021391707024,11.813690025492075
8275,2013-09-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,2,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,0,1,0,0,0,1.7685861103726872,13.889021391707024,11.813690025492075
8276,2013-09-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,2,1.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,1,0,0,0,0,0,1.7685861103726872,13.889021391707024,11.813690025492075
8277,2013-09-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,9,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,1,0,0,0,0,1.5149040429061287,21.722468227008545,13.639442553367576
8278,2013-09-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,33,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,1,0,0,0,0,0,1.5149040429061287,21.722468227008545,13.639442553367576
8279,2013-09-12,"4200 West 65th Street, Chicago, IL 60621, USA",42, W 65TH ST,235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,18,1.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,1,0,0,0,0,1.3724081883202133,5.085586951880932,10.168864967333855
8280,2013-09-12,"4200 West 65th Street, Chicago, IL 60621, USA",42, W 65TH ST,235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,9,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,1,0,0,0,0,0,1.3724081883202133,5.085586951880932,10.168864967333855
8281,2013-09-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,15,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,0,1,0,0,0,0,1.0080995484004744,20.18495270863721,12.514211444542514
8282,2013-09-12,"2100 North Cannon Drive, Chicago, IL 60614, USA",21, N CANNON DR,54,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,2,0.0,2013.0,9.0,12.0,82,62,72, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,1,0,0,0,0,0,0.2660258662921882,14.921894777138222,12.70152128517389
8283,2013-09-19,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.3385298065657925,18.047067190655422,12.383038760642668
8284,2013-09-19,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,23,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.3385298065657925,18.047067190655422,12.383038760642668
8285,2013-09-19,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.636974059636108,12.445799896229273,11.583110789261479
8286,2013-09-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,12,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,0,1,0,0,0,0.6573873509747139,10.802032792042702,11.139255259108042
8287,2013-09-19,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,49,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.3037257639717612,12.79730205633509,11.673163450535707
8288,2013-09-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,12,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.2660258662921882,14.681191696132112,12.64423326932899
8289,2013-09-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,5,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,0,1,0,0,0,0.2660258662921882,14.681191696132112,12.64423326932899
8290,2013-09-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.2660258662921882,14.681191696132112,12.64423326932899
8291,2013-09-19,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,94,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,3,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.8452131933271306,8.423800509643018,10.174636820609823
8292,2013-09-19,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,94,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,8,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.8452131933271306,8.423800509643018,10.174636820609823
8293,2013-09-19,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,3,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.6757953329430062,8.638766356929503,9.957471445347846
8294,2013-09-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,10,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.7717268558051233,18.106934026264188,12.948425416619937
8295,2013-09-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.7717268558051233,18.106934026264188,12.948425416619937
8296,2013-09-19,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,14,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.22121717225924,19.025547898644188,13.324140445808155
8297,2013-09-19,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,19,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.3874141025498157,7.913659479617398,10.465520803920933
8298,2013-09-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.9425187330044685,13.566062653615772,11.358845948964909
8299,2013-09-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,0,1,0,0,0,0.9425187330044685,13.566062653615772,11.358845948964909
8300,2013-09-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,14,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.9425187330044685,13.566062653615772,11.358845948964909
8301,2013-09-19,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,6,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.6757953329430062,1.8754405713927325,9.427431918205079
8302,2013-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.6573873509747139,10.834465574692251,10.997917832007047
8303,2013-09-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.6573873509747139,10.834465574692251,10.997917832007047
8304,2013-09-19,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,22,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.660364806105797,4.324763786802642,12.218072377982809
8305,2013-09-19,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,9,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.471235637532515,11.722608556212629,11.749505405489533
8306,2013-09-19,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.7581958958879786,15.298764953852222,11.8244468068601
8307,2013-09-19,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,7,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.9391766607460823,15.614902216742756,11.952421099618025
8308,2013-09-19,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,9,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,0,1,0,0,0,0.9391766607460823,15.614902216742756,11.952421099618025
8309,2013-09-19,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,20,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.9391766607460823,15.614902216742756,11.952421099618025
8310,2013-09-19,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.5086337443729247,9.615178331456498,10.42480306161974
8311,2013-09-19,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,16,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.5169031813682068,10.26341949562529,12.382344347601569
8312,2013-09-19,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,22,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.5169031813682068,10.26341949562529,12.382344347601569
8313,2013-09-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,8,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.5606613384043326,17.453500475079284,12.627094471661914
8314,2013-09-19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.8832961454149384,17.987766163489095,12.079074388815858
8315,2013-09-19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.8832961454149384,17.987766163489095,12.079074388815858
8316,2013-09-19,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,11,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,1.0080995484004744,21.184153063243528,17.6218295498517
8317,2013-09-19,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,11,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.062104547093531,19.693381373852876,12.6032845574296
8318,2013-09-19,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.7441594303273323,10.17543577055487,10.608552728702842
8319,2013-09-19,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,34,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,1.51502088820017,10.913006273847808,10.767660526672326
8320,2013-09-19,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,4,0.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0.9391766607460823,15.774371278453861,11.80443499153129
8321,2013-09-19,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,26,1.0,2013.0,9.0,19.0,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77,M,66,69,0,12,-,-,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,1,0,0,0,0,0,0.9391766607460823,15.774371278453861,11.80443499153129
