,address,addressaccuracy,addressnumberandstreet,avgspeed_x,avgspeed_y,block,codesum_x,codesum_y,cool_x,cool_y,date,day,depart_x,depart_y,depth_x,depth_y,dewpoint_x,dewpoint_y,distance,heat_x,heat_y,index,latitude,longitude,month,nummosquitos,preciptotal_x,preciptotal_y,resultdir_x,resultdir_y,resultspeed_x,resultspeed_y,sealevel_x,sealevel_y,snowfall_x,snowfall_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,stnpressure_x,stnpressure_y,street,sunrise_x,sunrise_y,sunset_x,sunset_y,tavg_x,tavg_y,tmax_x,tmax_y,tmin_x,tmin_y,trap,water1_x,water1_y,wetbulb_x,wetbulb_y,wnvpresent,year,dist_species_culex_pipiens,dist_species_culex_pipiens/restuans,dist_species_culex_restuans,dist_species_culex_salinarius,dist_species_culex_tarsalis,dist_species_culex_territans
9060,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9,"1100  S ASHLAND AVE, Chicago, IL",5.1,3.9,1, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.6573873509747139,0,0,9060.0,41.868077,-87.666901,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,50,438,-1,1918,-1,69,70,81,81,57,58,67,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.6573873509747139,0.0,0.0,0.0
9061,"4200 West 127th Street, Alsip, IL 60803, USA",8,"4200  W 127TH PL, Chicago, IL",5.1,3.9,27, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.660364806105797,0,0,9061.0,41.662014,-87.72460799999998,7.0,38,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,98,438,-1,1918,-1,69,70,81,81,57,58,83,-1,-1,61,60,0.0,2013.0,0.0,1.660364806105797,0.0,0.0,0.0,0.0
9062,"4200 West 127th Street, Alsip, IL 60803, USA",8,"4200  W 127TH PL, Chicago, IL",5.1,3.9,27, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.660364806105797,0,0,9062.0,41.662014,-87.72460799999998,7.0,17,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,98,438,-1,1918,-1,69,70,81,81,57,58,83,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.660364806105797,0.0,0.0,0.0
9063,"Chicago, IL, USA",3,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",5.1,3.9,28, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.4712356375325149,0,0,9063.0,41.878114,-87.629798,7.0,8,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,13,438,-1,1918,-1,69,70,81,81,57,58,89,-1,-1,61,60,0.0,2013.0,0.0,1.4712356375325149,0.0,0.0,0.0,0.0
9064,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8,"2800  N FRANCISCO AVE, Chicago, IL",5.1,3.9,15, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.7581958958879786,0,0,9064.0,41.932094,-87.700117,7.0,2,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,20,438,-1,1918,-1,69,70,81,81,57,58,91,-1,-1,61,60,0.0,2013.0,0.0,1.7581958958879786,0.0,0.0,0.0,0.0
9065,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8,"2800  N FRANCISCO AVE, Chicago, IL",5.1,3.9,15, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.7581958958879786,0,0,9065.0,41.932094,-87.700117,7.0,1,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,20,438,-1,1918,-1,69,70,81,81,57,58,91,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.7581958958879786,0.0,0.0,0.0
9066,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8,"7000   W ARMITAGE AVENUE, Chicago, IL",5.1,3.9,49, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.9391766607460824,0,0,9066.0,41.916265,-87.800515,7.0,26,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,0,438,-1,1918,-1,69,70,81,81,57,58,95,-1,-1,61,60,0.0,2013.0,0.0,0.9391766607460824,0.0,0.0,0.0,0.0
9067,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8,"7000   W ARMITAGE AVENUE, Chicago, IL",5.1,3.9,49, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.9391766607460824,0,0,9067.0,41.916265,-87.800515,7.0,8,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,0,438,-1,1918,-1,69,70,81,81,57,58,95,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.9391766607460824,0.0,0.0,0.0
9068,"2500 South Millard Avenue, Chicago, IL 60623, USA",9,"2500  S MILLARD AVE, Chicago, IL",5.1,3.9,12, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5086337443729247,0,0,9068.0,41.846075,-87.716277,7.0,3,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,77,438,-1,1918,-1,69,70,81,81,57,58,96,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.5086337443729247,0.0,0.0,0.0
9069,"3500 West 116th Street, Chicago, IL 60655, USA",9,"3500  W 116TH ST, Chicago, IL",5.1,3.9,20, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5169031813682068,0,0,9069.0,41.682587,-87.707973,7.0,22,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,96,438,-1,1918,-1,69,70,81,81,57,58,102,-1,-1,61,60,0.0,2013.0,0.0,1.5169031813682068,0.0,0.0,0.0,0.0
9070,"3500 West 116th Street, Chicago, IL 60655, USA",9,"3500  W 116TH ST, Chicago, IL",5.1,3.9,20, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5169031813682068,0,0,9070.0,41.682587,-87.707973,7.0,3,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,96,438,-1,1918,-1,69,70,81,81,57,58,102,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.5169031813682068,0.0,0.0,0.0
9071,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9,"4500  N CAMPBELL AVE, Chicago, IL",5.1,3.9,29, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5606613384043326,0,0,9071.0,41.963976,-87.69181,7.0,5,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,17,438,-1,1918,-1,69,70,81,81,57,58,114,-1,-1,61,60,0.0,2013.0,0.0,1.5606613384043326,0.0,0.0,0.0,0.0
9072,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9,"4500  N CAMPBELL AVE, Chicago, IL",5.1,3.9,29, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5606613384043326,0,0,9072.0,41.963976,-87.69181,7.0,3,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,17,438,-1,1918,-1,69,70,81,81,57,58,114,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.5606613384043326,0.0,0.0,0.0
9073,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",8,"4600  N MILWAUKEE AVE, Chicago, IL",5.1,3.9,30, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.8832961454149384,0,0,9073.0,41.964242,-87.757639,7.0,16,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,33,438,-1,1918,-1,69,70,81,81,57,58,2,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.8832961454149384,0.0,0.0,0.0
9074,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9,"7000  N MOSELL AVE, Chicago, IL",5.1,3.9,49, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0080995484004744,0,0,9074.0,42.008314,-87.77792099999998,7.0,49,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,35,438,-1,1918,-1,69,70,81,81,57,58,7,-1,-1,61,60,0.0,2013.0,0.0,1.0080995484004744,0.0,0.0,0.0,0.0
9075,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9,"7000  N MOSELL AVE, Chicago, IL",5.1,3.9,49, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0080995484004744,0,0,9075.0,42.008314,-87.77792099999998,7.0,50,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,35,438,-1,1918,-1,69,70,81,81,57,58,7,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.0080995484004744,0.0,0.0,0.0
9076,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9,"7000  N MOSELL AVE, Chicago, IL",5.1,3.9,49, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0080995484004744,0,0,9076.0,42.008314,-87.77792099999998,7.0,19,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,35,438,-1,1918,-1,69,70,81,81,57,58,7,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.0080995484004744,0.0,0.0,0.0
9077,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8,"6100  N LEMONT AVE, Chicago, IL",5.1,3.9,41, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0621045470935309,0,0,9077.0,41.991429,-87.747113,7.0,31,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,28,438,-1,1918,-1,69,70,81,81,57,58,10,-1,-1,61,60,0.0,2013.0,0.0,1.0621045470935309,0.0,0.0,0.0,0.0
9078,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8,"6100  N LEMONT AVE, Chicago, IL",5.1,3.9,41, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0621045470935309,0,0,9078.0,41.991429,-87.747113,7.0,37,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,28,438,-1,1918,-1,69,70,81,81,57,58,10,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.0621045470935309,0.0,0.0,0.0
9079,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8,"6100  N LEMONT AVE, Chicago, IL",5.1,3.9,41, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0621045470935309,0,0,9079.0,41.991429,-87.747113,7.0,18,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,28,438,-1,1918,-1,69,70,81,81,57,58,10,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.0621045470935309,0.0,0.0,0.0
9080,"3000 West 18th Street, Chicago, IL 60608, USA",8,"3000  W 18TH ST, Chicago, IL",5.1,3.9,17, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.7441594303273323,0,0,9080.0,41.857402,-87.694991,7.0,1,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,99,438,-1,1918,-1,69,70,81,81,57,58,30,-1,-1,61,60,0.0,2013.0,0.0,0.7441594303273323,0.0,0.0,0.0,0.0
9081,"3000 West 18th Street, Chicago, IL 60608, USA",8,"3000  W 18TH ST, Chicago, IL",5.1,3.9,17, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.7441594303273323,0,0,9081.0,41.857402,-87.694991,7.0,2,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,99,438,-1,1918,-1,69,70,81,81,57,58,30,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.7441594303273323,0.0,0.0,0.0
9082,"1100 South California Avenue, Chicago, IL 60612, USA",9,"1100  S CALIFORNIA, Chicago, IL",5.1,3.9,1, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.51502088820017,0,0,9082.0,41.868142,-87.696269,7.0,16,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,55,438,-1,1918,-1,69,70,81,81,57,58,34,-1,-1,61,60,0.0,2013.0,0.0,1.51502088820017,0.0,0.0,0.0,0.0
9083,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",9,"6100  W FULLERTON AVE, Chicago, IL",5.1,3.9,41, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.9391766607460824,0,0,9083.0,41.923738,-87.785288,7.0,14,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,121,438,-1,1918,-1,69,70,81,81,57,58,11,-1,-1,61,60,0.0,2013.0,0.0,0.9391766607460824,0.0,0.0,0.0,0.0
9084,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",8,"1200  W GREENLEAF AVE, Chicago, IL",5.1,3.9,2, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.6092611906940415,0,0,9084.0,42.010412,-87.66214000000002,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,125,438,-1,1918,-1,69,70,81,81,57,58,16,-1,-1,61,60,0.0,2013.0,0.0,1.6092611906940415,0.0,0.0,0.0,0.0
9085,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",8,"1200  W GREENLEAF AVE, Chicago, IL",5.1,3.9,2, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.6092611906940415,0,0,9085.0,42.010412,-87.66214000000002,7.0,1,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,125,438,-1,1918,-1,69,70,81,81,57,58,16,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.6092611906940415,0.0,0.0,0.0
9086,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9,"1000  N CENTRAL PARK DR, Chicago, IL",5.1,3.9,0, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.9425187330044684,0,0,9086.0,41.89923,-87.716788,7.0,21,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,19,438,-1,1918,-1,69,70,81,81,57,58,21,-1,-1,61,60,0.0,2013.0,0.0,0.9425187330044684,0.0,0.0,0.0,0.0
9087,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9,"1000  N CENTRAL PARK DR, Chicago, IL",5.1,3.9,0, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.9425187330044684,0,0,9087.0,41.89923,-87.716788,7.0,16,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,19,438,-1,1918,-1,69,70,81,81,57,58,21,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.9425187330044684,0.0,0.0,0.0
9088,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9,"6000  W MONTROSE DR, Chicago, IL",5.1,3.9,40, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0376761470779592,0,0,9088.0,41.960616,-87.777189,7.0,7,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,130,438,-1,1918,-1,69,70,81,81,57,58,15,-1,-1,61,60,0.0,2013.0,0.0,1.0376761470779592,0.0,0.0,0.0,0.0
9089,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9,"6000  W MONTROSE DR, Chicago, IL",5.1,3.9,40, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0376761470779592,0,0,9089.0,41.960616,-87.777189,7.0,2,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,130,438,-1,1918,-1,69,70,81,81,57,58,15,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.0376761470779592,0.0,0.0,0.0
9090,"3300 West 104th Street, Chicago, IL 60655, USA",8,"3300  W 104TH ST, Chicago, IL",5.1,3.9,18, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5169031813682068,0,0,9090.0,41.704336,-87.70373599999998,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,93,438,-1,1918,-1,69,70,81,81,57,58,71,-1,-1,61,60,0.0,2013.0,0.0,1.5169031813682068,0.0,0.0,0.0,0.0
9091,"3300 West 104th Street, Chicago, IL 60655, USA",8,"3300  W 104TH ST, Chicago, IL",5.1,3.9,18, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.5169031813682068,0,0,9091.0,41.704336,-87.70373599999998,7.0,1,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,93,438,-1,1918,-1,69,70,81,81,57,58,71,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.5169031813682068,0.0,0.0,0.0
9092,"1700 North Pulaski Road, Chicago, IL 60639, USA",9,"1700  N PULASKI RD, Chicago, IL",5.1,3.9,6, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.0092619324355092,0,0,9092.0,41.911824,-87.726737,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,40,438,-1,1918,-1,69,70,81,81,57,58,28,-1,-1,61,60,0.0,2013.0,0.0,1.0092619324355092,0.0,0.0,0.0,0.0
9093,"2200 West 51st Street, Chicago, IL 60609, USA",8,"2200  W 51ST ST, Chicago, IL",5.1,3.9,10, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.397694207764424,0,0,9093.0,41.801179,-87.679447,7.0,6,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,102,438,-1,1918,-1,69,70,81,81,57,58,41,-1,-1,61,60,0.0,2013.0,0.0,1.397694207764424,0.0,0.0,0.0,0.0
9094,"2200 West 51st Street, Chicago, IL 60609, USA",8,"2200  W 51ST ST, Chicago, IL",5.1,3.9,10, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.397694207764424,0,0,9094.0,41.801179,-87.679447,7.0,10,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,102,438,-1,1918,-1,69,70,81,81,57,58,41,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.397694207764424,0.0,0.0,0.0
9095,"3500 West 51st Street, Chicago, IL 60632, USA",8,"3500  W 51ST ST, Chicago, IL",5.1,3.9,20, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.2952179594275979,0,0,9095.0,41.800737,-87.71188000000002,7.0,7,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,102,438,-1,1918,-1,69,70,81,81,57,58,42,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.2952179594275979,0.0,0.0,0.0
9096,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",9,"5200  W 63RD ST, Chicago, IL",5.1,3.9,36, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.132729000751738,0,0,9096.0,41.778297,-87.752411,7.0,3,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,104,438,-1,1918,-1,69,70,81,81,57,58,44,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.132729000751738,0.0,0.0,0.0
9097,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8,"6700  S KEDZIE AVE, Chicago, IL",5.1,3.9,47, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.2806146116474315,0,0,9097.0,41.77166,-87.703047,7.0,23,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,69,438,-1,1918,-1,69,70,81,81,57,58,45,-1,-1,61,60,0.0,2013.0,0.0,1.2806146116474315,0.0,0.0,0.0,0.0
9098,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8,"6700  S KEDZIE AVE, Chicago, IL",5.1,3.9,47, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.2806146116474315,0,0,9098.0,41.77166,-87.703047,7.0,7,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,69,438,-1,1918,-1,69,70,81,81,57,58,45,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.2806146116474315,0.0,0.0,0.0
9099,"2200 West 69th Street, Chicago, IL 60636, USA",8,"2200  W 69TH ST, Chicago, IL",5.1,3.9,10, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.2806146116474315,0,0,9099.0,41.768388,-87.678649,7.0,7,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,107,438,-1,1918,-1,69,70,81,81,57,58,47,-1,-1,61,60,0.0,2013.0,0.0,1.2806146116474315,0.0,0.0,0.0,0.0
9100,"2200 West 69th Street, Chicago, IL 60636, USA",8,"2200  W 69TH ST, Chicago, IL",5.1,3.9,10, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.2806146116474315,0,0,9100.0,41.768388,-87.678649,7.0,10,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,107,438,-1,1918,-1,69,70,81,81,57,58,47,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.2806146116474315,0.0,0.0,0.0
9101,"1000 East 67th Street, Chicago, IL 60637, USA",8,"1000  E 67TH ST, Chicago, IL",5.1,3.9,0, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.8386407632908316,0,0,9101.0,41.773215,-87.60088,7.0,2,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,8,438,-1,1918,-1,69,70,81,81,57,58,51,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.8386407632908316,0.0,0.0,0.0
9102,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9,"3900  S ASHLAND AVE, Chicago, IL",5.1,3.9,24, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.6218335810501203,0,0,9102.0,41.822536,-87.66634300000003,7.0,19,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,50,438,-1,1918,-1,69,70,81,81,57,58,52,-1,-1,61,60,0.0,2013.0,0.0,1.6218335810501203,0.0,0.0,0.0,0.0
9103,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9,"3900  S ASHLAND AVE, Chicago, IL",5.1,3.9,24, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.6218335810501203,0,0,9103.0,41.822536,-87.66634300000003,7.0,10,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,50,438,-1,1918,-1,69,70,81,81,57,58,52,-1,-1,61,60,0.0,2013.0,0.0,0.0,1.6218335810501203,0.0,0.0,0.0
9104,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9,"3900  S ASHLAND AVE, Chicago, IL",5.1,3.9,24, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.6218335810501203,0,0,9104.0,41.822536,-87.66634300000003,7.0,3,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,0,0,0,1,29.33,29.39,50,438,-1,1918,-1,69,70,81,81,57,58,52,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,1.6218335810501203
9105,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",8,"6400  S STONY ISLAND AVE, Chicago, IL",5.1,3.9,44, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.8386407632908316,0,0,9105.0,41.778748,-87.586427,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,86,438,-1,1918,-1,69,70,81,81,57,58,55,-1,-1,61,60,0.0,2013.0,0.0,0.8386407632908316,0.0,0.0,0.0,0.0
9106,"7100 South South Shore Drive, Chicago, IL 60649, USA",9,"7100  S SOUTH SHORE DR, Chicago, IL",5.1,3.9,50, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,1.4928295541446537,0,0,9106.0,41.766202,-87.562889,7.0,18,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,84,438,-1,1918,-1,69,70,81,81,57,58,57,-1,-1,61,60,1.0,2013.0,0.0,1.4928295541446537,0.0,0.0,0.0,0.0
9107,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9,"7700  S EBERHART AVE, Chicago, IL",5.1,3.9,54, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.4884133944383444,0,0,9107.0,41.754676,-87.612922,7.0,4,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,66,438,-1,1918,-1,69,70,81,81,57,58,58,-1,-1,61,60,0.0,2013.0,0.0,0.4884133944383444,0.0,0.0,0.0,0.0
9108,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9,"7700  S EBERHART AVE, Chicago, IL",5.1,3.9,54, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.4884133944383444,0,0,9108.0,41.754676,-87.612922,7.0,1,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,66,438,-1,1918,-1,69,70,81,81,57,58,58,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.4884133944383444,0.0,0.0,0.0
9109,"5000 South Union Avenue, Chicago, IL 60609, USA",8,"5000  S UNION AVE, Chicago, IL",5.1,3.9,34, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.8814584209755371,0,0,9109.0,41.803423,-87.642984,7.0,22,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,1,0,0,0,0,29.33,29.39,89,438,-1,1918,-1,69,70,81,81,57,58,60,-1,-1,61,60,0.0,2013.0,0.0,0.8814584209755371,0.0,0.0,0.0,0.0
9110,"5000 South Union Avenue, Chicago, IL 60609, USA",8,"5000  S UNION AVE, Chicago, IL",5.1,3.9,34, , ,4,5,2013-07-25,25.0,-5,-1,0,-1,54,52,0.8814584209755371,0,0,9110.0,41.803423,-87.642984,7.0,26,0.00,0.00,23,23,4.1,2.7,30.05,30.05,0.0,-1,0,0,1,0,0,0,29.33,29.39,89,438,-1,1918,-1,69,70,81,81,57,58,60,-1,-1,61,60,0.0,2013.0,0.0,0.0,0.8814584209755371,0.0,0.0,0.0
